wallet,score,total_tx,deposit_count,borrow_count,repay_count,liquidation_count,borrow_to_deposit,repay_to_borrow,active_days,avg_usd_deposit,avg_usd_borrow
0x00a4a60954be0edeb7f6f408ad6a0fd7c35b80b4,500,1,1,0,0,0,0.0,0.0,0.0,1015993.2509910963,0.0
0x00a565efa59cd8bbe65785f1122f88ebc41a23e1,502,2,2,0,0,0,0.0,0.0,7.0046180555555555,5.461285823410035e+17,0.0
0x00a67dc242df79dd7f6145ce38840581ae90c110,526,13,11,1,0,0,0.08333333333333333,0.0,80.40299768518518,1.9357732713816242e+21,4.717217929698589e+20
0x00a72d7b5050e8fa50a471f2c9af1dc21eac4d36,506,18,8,5,3,0,0.5555555555555556,0.5,19.944884259259258,5.5727283919301254e+20,3371310742.833158
0x00a73c4e596bec4c4068a9152da71e45480b5450,504,4,2,2,0,0,0.6666666666666666,0.0,22.235775462962962,842833.1957872321,29150.163868608026
0x00a8bec03805bcfaafab1050dbcf90f57982d750,544,153,69,33,25,0,0.4714285714285714,0.7352941176470589,120.31747685185185,9.002073209542117e+21,5.505081000764106e+18
0x00a8e50de90d41454813722ba73ab5d80bd01b10,500,1,1,0,0,0,0.0,0.0,0.0,98.7162782819831,0.0
0x00a9481685d2cb1536bbe5188a898b38d36e34d8,498,4,1,1,1,0,0.5,0.5,0.0016087962962962963,6.935834423336535e+21,2006281385.4068785
0x00a9e3a9a065bf942960f76a228239a3ce9bf755,500,1,1,0,0,0,0.0,0.0,0.0,1103915.8183900004,0.0
0x00aab1b1a554f59b96a0de510837ba951ba375e0,496,2,1,1,0,0,0.5,0.0,0.0019212962962962964,4.5660881283595515e+18,9.966180745445603e+17
0x00aac20f271c4731591cca07913e994d6f1075c0,378,633,289,89,176,0,0.30689655172413793,1.9555555555555555,103.0440162037037,6.302776726478837e+19,6.052109779802641e+19
0x00ab84845d68063c1dcd2a5f2cead5f253b249a2,550,148,76,20,15,0,0.2597402597402597,0.7142857142857143,137.92015046296297,2.333097176827895e+19,3.925147020833045e+19
0x00ac270072efbdc76d4bfcf9c7f84b0d5643f66a,500,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0x00ac60244df04dfc07146f037d14f93320af57c9,308,203,37,111,29,0,2.9210526315789473,0.25892857142857145,62.29527777777778,4.0631595796380805e+20,7.1937275355929805e+19
0x00ad3d4cc099be937879451698c673cbd5c3cefc,500,3,2,1,0,0,0.3333333333333333,0.0,6.18099537037037,5.365874930877335e+17,1.0136807662960146e+16
0x00ad3d8c4a73cea708e0a7d1b35440c1fcd821ca,511,2,2,0,0,0,0.0,0.0,30.626863425925926,985704390855394.0,0.0
0x00ae040fa92f162d68b507e62e83939c6e07da43,500,1,1,0,0,0,0.0,0.0,0.0,1.9111049112000024e+16,0.0
0x00ae8ac9639aa924a0f4db6b48663a56601b9fe7,500,1,1,0,0,0,0.0,0.0,0.0,1.891964623928053e+17,0.0
0x00af05a74080485086d370d9c65d246f0f906528,499,14,7,5,0,2,0.625,0.0,51.77866898148148,2.0413152840711648e+20,266409067.16232228
0x00af158367a6fcdb1a367f6d503e05799f340881,508,4,3,1,0,0,0.25,0.0,27.871574074074076,37884126801305.25,11365237938343.969
0x00b16e6a156a7398ca39179f49c1245f4709188e,500,1,1,0,0,0,0.0,0.0,0.0,2.1698687178477677e+17,0.0
0x00b1be054a8ebe834869496ce0f7bbfe233789dc,503,4,4,0,0,0,0.0,0.0,6.2940625,8.079661264625855e+17,0.0
0x00b1c4f1978b650072cbde5a85440489bd03a13c,500,1,1,0,0,0,0.0,0.0,0.0,1098771.1793080345,0.0
0x00b294517a1f6e6e013fd78d4252c2aa8aa72836,500,1,1,0,0,0,0.0,0.0,0.0,98.7162782819831,0.0
0x00b34033000b485119da0260bac0cd946faa6a1b,500,1,1,0,0,0,0.0,0.0,0.0,1.1886222214759514e+18,0.0
0x00b344e08d3b5fb6e6cd711affa9cf971c291c44,500,1,1,0,0,0,0.0,0.0,0.0,730842.3102584495,0.0
0x00b43a92d45ccdfeef6ea98d56f775586fe9e39e,346,189,56,23,31,0,0.40350877192982454,1.2916666666666667,126.40082175925926,2.6194450152619298e+20,3.707555584675114e+19
0x00b44a26933a204f5559ab87e8998ab6617feec9,500,5,1,0,0,0,0.0,0.0,1.3371064814814815,1.4377423653265403e+20,0.0
0x00b44f149ddb22209db070da0bca4bb01a6e555c,327,187,83,60,18,0,0.7142857142857143,0.29508196721311475,56.267418981481484,7.436219027370938e+21,1.0064342817945151e+22
0x00b46cfd36379436272a650c550f0652d0d59165,500,1,1,0,0,0,0.0,0.0,0.0,1108399.563733479,0.0
0x00b49bd7e1a75f98a82ca101909994e52a90e990,523,8,2,1,2,0,0.3333333333333333,1.0,67.99857638888889,4.910414157338574e+19,7.804653100931898e+19
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,335,114,49,33,16,1,0.66,0.47058823529411764,138.57467592592593,2.2971202225537072e+22,1.6574789500002003e+20
0x00b5ae14450bfd084a00599b6875496aec543e39,500,1,1,0,0,0,0.0,0.0,0.0,1.0810018794003034e+18,0.0
0x00b5ebd8c8561a28c1834fe08d7e607b73271328,514,50,25,11,6,0,0.4230769230769231,0.5,32.353298611111114,2086660640.2001212,4069617029.6841326
0x00b65668a962ee571a8f223abd696ab1bd3a391f,498,4,1,1,1,0,0.5,0.5,0.008194444444444445,2001189.94767004,100059.39732410468
0x00b7af5a4aaafd2ae2721ac415de840dd84efc5a,510,29,14,6,3,0,0.4,0.42857142857142855,25.149895833333332,2.7949473285799666e+19,2.5930868532514734e+19
0x00b7bfce579307a1c113c1c4af6cde13a14fc683,500,1,1,0,0,0,0.0,0.0,0.0,992521.8170000005,0.0
0x00b81c25a5301a1dadfff40f33de25f001d3a096,500,1,1,0,0,0,0.0,0.0,0.0,1.0112216283049476e+18,0.0
0x00b878d53e8816048eea4c74603932a1dec4daa9,500,1,1,0,0,0,0.0,0.0,0.0,9988472.200000005,0.0
0x00b879bfb781a1dc21d6a810fa377a0d2064426f,500,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0x00b89bc301c399c1ba531689c71a09cb363753b1,500,1,1,0,0,0,0.0,0.0,0.0,12288.78373066297,0.0
0x00b8bd07af4aa69f6d8ce7fe8777b2dcfe8c822c,500,1,1,0,0,0,0.0,0.0,0.0,1107890.838609316,0.0
0x00b8bfc0b407187392aa9fe56eaa7c17b5ebec48,513,109,42,37,15,0,0.8604651162790697,0.39473684210526316,32.08964120370371,3.2226941612393673e+19,2.005241210771854e+19
0x00b8e23fe7ddea6791131decc5117023dc03cfb0,527,45,20,6,5,0,0.2857142857142857,0.7142857142857143,75.95038194444444,1.774235797363746e+19,1.6645808383806407e+19
0x00ba0f9e3b612bc7b6712964848f2b1d3e75bbac,502,2,2,0,0,0,0.0,0.0,4.812708333333333,1126084.1744545572,0.0
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,517,13,4,2,3,0,0.4,1.0,48.84084490740741,2.9784155053274017e+21,3263979781.659142
0x00ba93361a625e008023f30b6d031d6423f99140,502,2,2,0,0,0,0.0,0.0,5.080601851851852,5972948.468018556,0.0
0x00bb0532dd949fab848d72a951a1d6c2b197d935,501,3,3,0,0,0,0.0,0.0,3.9178819444444444,3.6163720405973274e+17,0.0
0x00bb6c783fce35b92e6cde0874abf2c580673753,500,1,1,0,0,0,0.0,0.0,0.0,1.747493643225003e+20,0.0
0x00bb7c23500573ca6933778837c9dedd247e94d9,500,1,1,0,0,0,0.0,0.0,0.0,1100762.321054562,0.0
0x00bb88a8309759a7c9f0a5c8e3a9364e8f564a8d,497,10,4,3,1,0,0.6,0.25,2.3148148148148147e-05,9494.458483782784,2981.027805985341
0x00bbcd7ea98da5f60ee393533aaa9edeb8573167,498,16,9,6,0,0,0.6,0.0,1.931851851851852,2.8824603461060248e+19,1.8191352848159416e+19
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,329,192,59,69,40,0,1.15,0.5714285714285714,82.80774305555556,4.0569344629398025e+20,1.889138205159511e+20
0x00bbfa896cb54e2b1d3db2a7027368b43d344a21,500,1,1,0,0,0,0.0,0.0,0.0,2.111948492694945e+16,0.0
0x00bc82902a4fbfa08fc5da418f642209f7b10c0f,498,3,2,1,0,0,0.3333333333333333,0.0,0.016180555555555556,32354538370.849594,53972788690.57552
0x00bdc8be263d20bb3a83aaeadfef258dd409e2df,348,224,107,59,45,0,0.5462962962962963,0.75,113.99223379629629,8.187438499197123e+19,1.3243947947921045e+21
0x00be57e4ec695d077e63c5eb84187a7e70169279,502,4,0,0,0,0,0.0,0.0,5.48775462962963,0.0,0.0
0x00bf2f290d3aef716cd8127acc153c273c23c538,546,103,46,14,12,0,0.2978723404255319,0.8,140.11138888888888,1.4147043025417855e+21,7321841498.021774
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,501,18,6,3,4,0,0.42857142857142855,1.0,0.04736111111111111,74063129.18891017,92871894.16758668
0x00bf807dfb399cf973433599f2f23210ac54ca94,500,1,1,0,0,0,0.0,0.0,0.0,1097842.6665564016,0.0
0x00c26a3e7117cfe0e4afacff2a1be9e3d2384c6e,501,79,40,39,0,0,0.9512195121951219,0.0,2.9647569444444444,5.39686328756248e+18,2.651406871137534e+18
0x00c2ac8857ea018a1cc23d529ec26f55d0bc1849,504,3,3,0,0,0,0.0,0.0,10.96613425925926,714209.4644104381,0.0
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,346,156,83,35,15,0,0.4166666666666667,0.4166666666666667,122.9185763888889,1.0741882497621659e+23,2.0050555301327386e+23
0x00c31aa7aadc000a078b01e59d443b99fa64ef08,500,1,1,0,0,0,0.0,0.0,0.0,1.8966582990000028e+16,0.0
0x00c33f577e35165e07dd9a43b2baf124163bac0a,511,5,4,1,0,0,0.2,0.0,34.544583333333335,3.015500924405143e+20,2.216441698353314e+20
0x00c3a5aceb3fe926a7a9772a6c4efd9f6beb7d73,499,4,1,1,1,0,0.5,0.5,1.7238888888888888,1853263884700.5684,8198659001.295574
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,524,103,52,22,7,1,0.41509433962264153,0.30434782608695654,82.32069444444444,1.2862498160202736e+20,1.3442864175957777e+20
0x00c3af852e2ca04d993382b3664f62aa45ae731e,500,1,1,0,0,0,0.0,0.0,0.0,1635562.0523028132,0.0
0x00c4803aa7cdfe5ae5d325b79d5c3c384e4a8ae9,502,2,2,0,0,0,0.0,0.0,5.918645833333334,1011785.8324123818,0.0
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,511,29,9,5,6,0,0.5,1.0,29.769594907407406,2.022700195006618e+19,1.3067047452605403e+19
0x00c4db45dda03de5bae5417530723fd7dd03da3f,500,1,1,0,0,0,0.0,0.0,0.0,1048232.842578546,0.0
0x00c4fd7e8e4a9680b9db58640c76d4a17bd09ee4,500,1,1,0,0,0,0.0,0.0,0.0,9.853083581265326e+17,0.0
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,502,17,9,4,2,0,0.4,0.4,6.511724537037037,2.483521201968389e+22,4.464567936599595e+22
0x00c5ed4823b1d2e496b75e53ddb2859aa70213a3,502,4,2,0,0,0,0.0,0.0,6.440185185185185,1092342029.0344777,0.0
0x00c609bb7806a47616de8cad327215ca70d45896,500,1,1,0,0,0,0.0,0.0,0.0,3.6005846563635973e+20,0.0
0x00c644e774d7b1a3a95154113f86b9e25350a111,523,4,0,0,0,0,0.0,0.0,74.79037037037037,0.0,0.0
0x00c6483e4f527144bb65dd2a93913abeba4dc545,500,1,1,0,0,0,0.0,0.0,0.0,1.943078618392538e+17,0.0
0x00c67d9d6d3d13b42a87424e145826c467cccd84,534,71,15,13,7,0,0.8125,0.5,123.13010416666667,1.6003428190462943e+21,2.8346267515208147e+19
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,290,50,16,24,4,2,1.411764705882353,0.16,32.48467592592593,3.1134045656382715e+20,1.3931239538406521e+20
0x00c6e2363b84d2e7820c6b38ca1b46f7e0714668,500,4,4,0,0,0,0.0,0.0,0.006574074074074074,2374196294870718.0,0.0
0x00c7a23058e32effe114e99623b0df28861527d4,509,6,4,0,0,0,0.0,0.0,24.187858796296297,8.042642654714279e+20,0.0
0x00c844967b2ab4c5ac26f44dcbffa7c06897e18e,504,21,9,6,3,0,0.6,0.42857142857142855,16.239097222222224,1.5385242030854772e+21,9.737157547455258e+20
0x00c98bc1a9458f9fb28887da8172e90df88da379,498,4,1,1,1,0,0.5,0.5,0.0010185185185185184,1.5176722176000031e+21,6.360981248160013e+20
0x00c9acc867f576baf35e96521d139115b316a48d,498,3,2,1,0,0,0.3333333333333333,0.0,0.0018055555555555555,3.5428087962274376e+16,2.685355424436856e+16
0x00c9e875ad0504a307aa7ab60997ea2658bc6aea,502,2,2,0,0,0,0.0,0.0,5.833726851851852,523166.5780986817,0.0
0x00cc1cf9b3c95b432a90878bc2c2dbb7a3daaccb,498,4,1,1,1,0,0.5,0.5,0.0009490740740740741,5.89912478844413e+21,4.99561941550621e+20
0x00cc4cae4ce9cbd5c87f877b1c81acb8cc8bf223,496,2,1,1,0,0,0.5,0.0,0.0013773148148148147,1.9233383209042976e+16,5572.931989627384
0x00cd259a3e1a649e8644d527d6b9a8fdf8165e7f,500,1,1,0,0,0,0.0,0.0,0.0,1.8359708795609556e+18,0.0
0x00cd45dcbe9c167b5942f8889d31dc1388cfd172,516,6,6,0,0,0,0.0,0.0,45.708842592592596,2.4596551855734315e+20,0.0
0x00ce22866efe39c055ff21bda32b179a7683ab5f,498,4,1,1,1,0,0.5,0.5,0.0008101851851851852,7.576732301250011e+21,2.502302775000004e+21
0x00ce56c1f4780f46309b52054454a9ec913dd31e,498,2,1,1,0,0,0.5,0.0,4.537256944444445,99917821.90440546,38888402.671075046
0x00cef331edda6c750fe87c52d829df082973693f,500,1,1,0,0,0,0.0,0.0,0.0,1.7123722938300042e+17,0.0
0x00cf963f89e7d1a23c5c72dce92a9a8c600f4819,500,1,1,0,0,0,0.0,0.0,0.0,1099950.5356084006,0.0
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,507,12,4,2,4,0,0.4,1.3333333333333333,14.962349537037037,4.721722544784125e+19,50085738.0399684
0x00cfc6f8ff843a9b0b30f14e2310396a8743f5fc,500,1,1,0,0,0,0.0,0.0,0.0,1.0790247028673523e+18,0.0
0x00d14484c10aaa9b981068a8c7d25d2d26629be8,500,1,1,0,0,0,0.0,0.0,0.0,99068463565141.05,0.0
0x00d1c49844f3a2b3708ce59292f68570eef06286,510,2,1,0,0,0,0.0,0.0,27.538287037037037,8.807015685977609e+20,0.0
0x00d1dd1e437980fb6e678cfc2ffc78a1f7a747d1,500,1,1,0,0,0,0.0,0.0,0.0,44141472.59087789,0.0
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,504,7,4,3,0,0,0.6,0.0,20.683287037037037,5.595907188282831e+16,1.1266191049314368e+17
0x00d278f3163bf68e67b2eb05ef209e6f28bc7924,500,1,1,0,0,0,0.0,0.0,0.0,1036568.3800780643,0.0
0x00d29fbc981d05edba69bc0909e391a132271357,525,64,7,7,10,0,0.875,1.25,83.6827199074074,1.9678368664218994e+22,1.3288873273096548e+20
0x00d353a1b6e1a3b3a23e849c5d51772bb7fdaece,498,3,2,1,0,0,0.3333333333333333,0.0,0.008032407407407408,1.1191814376473716e+18,5.595907188236858e+17
0x00d3addc7cb1637c73359d41949a1a369d7f092a,519,107,36,19,23,0,0.5135135135135135,1.15,39.476724537037036,1.2434734219259994e+21,2.4349127891593635e+21
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,526,46,18,10,7,0,0.5263157894736842,0.6363636363636364,77.97175925925926,6.015875564735637e+19,1.4510586491982852e+19
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,533,8,3,0,0,0,0.0,0.0,114.5381712962963,1.8967714486010436e+22,0.0
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,285,17,5,7,1,4,1.1666666666666667,0.125,70.63197916666667,7.1838390245498724e+19,3.845849074194055e+19
0x00d5615d3446b1719e6ee0684218891bc5a2100c,497,12,7,5,0,0,0.625,0.0,2.020300925925926,6.473156309043578e+17,72331661.05843788
0x00d56e1bba3db460563516119dfced085898e17d,500,1,1,0,0,0,0.0,0.0,0.0,1.6965520006193165e+18,0.0
0x00d6cad0eb8fe405b4c27ca2071b0d0653b9c2fc,503,41,8,9,13,0,1.0,1.3,11.946006944444445,367162947.9759898,6.2449439950823e+19
0x00d7a50850a3cb1890bf300682bcd789571c012e,527,5,5,0,0,0,0.0,0.0,85.03707175925926,1.2034995797823665e+21,0.0
0x00d831f24309b3271297f19b8e9be846c8c531c4,527,141,56,24,14,0,0.42105263157894735,0.56,60.89482638888889,5.942329627229245e+21,1628822063.8417385
0x00d841275b1a04ea45e29273efa213c4a59e84a1,522,10,10,0,0,0,0.0,0.0,63.15549768518518,2.270506792502631e+19,0.0
0x00d88be14e08e06865b156bb489e020a59cb68fe,500,1,1,0,0,0,0.0,0.0,0.0,9.911825589180001e+17,0.0
0x00d8a0f305698083d8af5a8b900b3b947f604b55,500,2,2,0,0,0,0.0,0.0,0.6272685185185185,994103.4209359242,0.0
0x00d8dc2f6648dfc0472a673d85f4bc022d5cd17a,526,5,2,2,0,0,0.6666666666666666,0.0,100.68460648148148,5.707472197628199e+17,1.1414944463734992e+17
0x00d913a96a6ae3ffbd52030020e8b743f97ace86,509,3,2,0,0,0,0.0,0.0,24.886099537037037,3.3081627527754465e+19,0.0
0x00d94da07ea932ed8426e8dfd06615bda49b8022,523,36,16,12,4,0,0.7058823529411765,0.3076923076923077,79.26344907407407,2.568557066560021e+19,8.894026284389774e+19
0x00d9acf1d63eae19a1b0e416be85dd7754298ffc,504,3,2,1,0,0,0.3333333333333333,0.0,18.327337962962964,2.518384846429474e+20,1.4630111631750026e+20
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,500,21,10,8,2,0,0.7272727272727273,0.2222222222222222,8.071956018518518,8.744188408101396e+19,4.522052485517177e+19
0x00da65b9d6ea469301021381f9b16cf3e80fa8b1,332,270,111,59,56,0,0.5267857142857143,0.9333333333333333,47.51793981481482,2.74683118872338e+22,5.0943517042947995e+22
0x00da855f0f8924c454c93ea7c5d5d96757e1e652,500,2,2,0,0,0,0.0,0.0,0.0022916666666666667,1.0697857157630354e+18,0.0
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,498,4,1,1,1,0,0.5,0.5,0.0019444444444444444,1.0589345472070206e+22,9.988625596212327e+20
0x00da96f79c5969a61b5b15c6f5f800d760fad316,500,1,1,0,0,0,0.0,0.0,0.0,2.214343147576392e+17,0.0
0x00da972a32c522b02771520fb5e70fcb056927fb,500,2,1,0,0,0,0.0,0.0,0.0571875,1.1483197704743843e+23,0.0
0x00db170287aaa8a93b08cda808af76d11a5f0fff,530,26,11,8,5,0,0.6666666666666666,0.5555555555555556,106.08425925925926,7.170137853030527e+21,1.702988246563057e+21
0x00dc7f0ff419ed1634728a77146c6754541d2b82,502,25,8,6,3,0,0.6666666666666666,0.42857142857142855,9.717719907407407,8.768693087257377e+19,126810792.98642822
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,501,20,6,4,4,0,0.5714285714285714,0.8,3.2898032407407407,4.2143364792326307e+21,7.519292885511148e+21
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,539,40,25,8,6,0,0.3076923076923077,0.6666666666666666,121.804375,1.3627148319304329e+20,3.4227046935490986e+20
0x00de3a8bdee6e682c3509d66a947d05a8ca797af,496,4,2,2,0,0,0.6666666666666666,0.0,0.007025462962962963,1.1365237938343968e+18,1.5205211494460538e+17
0x00df64b8044aa7126e0f88f286b3c483c5e5927a,504,2,2,0,0,0,0.0,0.0,10.74619212962963,8.890257777431718e+17,0.0
0x00df99e12315cac90f49527b07d753b7fe9faccd,494,6,2,3,1,0,1.0,0.25,0.01361111111111111,1.1337689856249142e+17,3.5457102483039412e+16
0x00dfae7aeadc69fce49cf389d2bee4aae67aa656,496,2,1,1,0,0,0.5,0.0,0.0,2.690167948000005e+16,5002698327107256.0
0x00e10883490fa8ed8e9cd59177a54d45cd025ef9,500,1,1,0,0,0,0.0,0.0,0.0,1113233.990293619,0.0
0x00e14bea17f4e951fb695c52a66b3429da55a117,518,49,28,0,0,0,0.0,0.0,40.58637731481482,1.1796097727242268e+20,0.0
0x00e1ac868592c1fd51ed72abca14930075ed892f,498,3,2,1,0,0,0.3333333333333333,0.0,0.0016666666666666668,7.673706659399326e+18,5.251649352211659e+18
0x00e22b85d329650e35a9d664b7c408a57820f13f,537,156,56,20,15,0,0.3508771929824561,0.7142857142857143,94.18503472222223,2.946154214708688e+21,1.1785779509944735e+21
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,503,51,19,10,7,0,0.5,0.6363636363636364,3.834074074074074,22679701.28207331,19663106.20719229
0x00e294652292776e4d59f416ef35a73cae0e01dc,496,2,1,1,0,0,0.5,0.0,0.0007638888888888889,2.5720220727106624e+22,6995900137.102877
0x00e3088ddbd715f119651a58964ce1714b590f34,513,3,2,1,0,0,0.3333333333333333,0.0,43.21655092592592,69396255.16381043,1.0354593794868086
0x00e3df1133185a9effedabb79003d9c07ca69bc8,500,2,1,0,0,0,0.0,0.0,0.00011574074074074075,10973339853.753077,0.0
0x00e421ba23dbe6a165255be382f46fcb927f8951,496,2,1,1,0,0,0.5,0.0,0.005324074074074074,1926091928.3912985,1263516505.1468856
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,338,110,63,32,6,0,0.5,0.18181818181818182,103.80949074074074,1.0498957549556283e+22,1.6345811647383569e+22
0x00e61c3f169f0b2888137918053bdadda121bb44,500,1,1,0,0,0,0.0,0.0,0.0,1109962.3983338457,0.0
0x00e61fabc261401d3c47b6178e86449ae9890d73,510,3,2,0,0,0,0.0,0.0,28.266886574074075,1.0671176774481611e+21,0.0
0x00e650676a38478b3eee9e3eb741a6075b2c95c1,292,12,0,2,5,0,2.0,1.6666666666666667,0.13238425925925926,0.0,3.204301844708313e+22
0x00e678b0cdae186eb3c4b08cfe3d1a698882c0af,520,38,20,9,4,0,0.42857142857142855,0.4,56.03490740740741,2.5952084090504154e+20,3.302062685080093e+20
0x00e6f654a108a16077be41abab58c3353f90e7cc,504,3,3,0,0,0,0.0,0.0,10.185706018518518,4.562530648893522e+17,0.0
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,506,7,2,1,1,0,0.3333333333333333,0.5,17.203194444444446,111647255.12067087,120766918.6875691
0x00e7092c338d69f7ae230081d862d347ef9dcf1e,511,10,5,5,0,0,0.8333333333333334,0.0,46.35987268518519,6.788984799733219e+19,2.635182975030901e+19
0x00e839bc0c9a130afe30974914c4b0100756cff4,361,468,278,82,29,0,0.2939068100358423,0.3493975903614458,60.63123842592593,9.658401025938558e+21,1.721280412894903e+22
0x00e87eb4a651f339219658165b87c204de6a7e5f,500,1,1,0,0,0,0.0,0.0,0.0,1055954.8118493871,0.0
0x00e8909b79b3d40af0f22e37f81c9e3e9187d853,500,1,1,0,0,0,0.0,0.0,0.0,1.3340628090242732e+18,0.0
0x00e8b7df725ce993f179f071908a9d687815f2ba,500,2,1,0,0,0,0.0,0.0,0.0002777777777777778,1047607295.668078,0.0
0x00e928ef44122d31043f772b00b0d1821b020ff7,500,1,1,0,0,0,0.0,0.0,0.0,1862418.2196104787,0.0
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,528,52,19,10,18,1,0.5,1.6363636363636365,103.66377314814815,1.0372328024568101e+20,230753287.61615807
0x00e97bf0997013cc741dbcaafba8f439d474c879,500,1,1,0,0,0,0.0,0.0,0.0,1032472.0674673025,0.0
0x00e9ba3dc1ebd6f585b9f5bf8a33a975b5f8a7de,514,10,5,0,0,0,0.0,0.0,39.62782407407408,1.901841283973621e+17,0.0
0x00eaa7d80b05144a928492bb83b82cfa5e2914cd,500,1,1,0,0,0,0.0,0.0,0.0,1004557.4342015226,0.0
0x00eacbbd373a91aa0d4485b0beb45b14816f835f,500,1,1,0,0,0,0.0,0.0,0.0,1109769.2926991917,0.0
0x00ead164c58ccf3d8fbe9aab4c806477db62e599,500,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,499,16,5,3,3,0,0.5,0.75,0.015416666666666667,7868253.362478544,6456455.772382331
0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,500,1,1,0,0,0,0.0,0.0,0.0,11547.39760309265,0.0
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,503,6,5,0,0,0,0.0,0.0,7.111932870370371,8.123935887652035e+19,0.0
0x00eddd42021ba97a37097ad4286b893b206e12bc,519,56,18,6,14,1,0.3157894736842105,2.0,60.028819444444444,2.3144696465672348e+19,708287854.1201763
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,506,16,10,5,0,0,0.45454545454545453,0.0,20.23457175925926,1.7854467209673654e+21,2.416556280078805e+21
0x00ee80c322d6e956d2629a73223605bbda946f2d,514,3,1,1,0,0,0.5,0.0,51.71045138888889,1.1191814376473717e+17,9.962208407837088e+16
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,520,21,10,9,2,0,0.8181818181818182,0.2,71.89414351851852,2.9070722981497565e+19,2.569508607329868e+18
0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,501,3,2,0,0,0,0.0,0.0,3.4494212962962965,97194690.51540501,0.0
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,509,28,17,2,5,0,0.1111111111111111,1.6666666666666667,6.8528009259259255,2.1080347466085897e+21,3920367059.0383525
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,519,5,1,1,2,0,0.5,1.0,57.912824074074074,1.0440259182180013e+21,500019054.92962897
0x00f16ddf3034436fc981194a0192044ce90aa4c1,520,4,3,0,0,0,0.0,0.0,61.07880787037037,2.635459845321053e+20,0.0
0x00f3fb9d81506fe69f504fa12325d1559280d635,523,2,1,0,0,0,0.0,0.0,74.88604166666667,1719006556.4120529,0.0
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,504,28,9,4,5,0,0.4,1.0,7.541493055555556,5.1021521735278717e+20,1999019311.3192706
0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,518,5,3,1,0,0,0.25,0.0,58.85510416666666,9.391978972640711e+19,6.8232136634862354e+19
0x00f5481262d4845b292ba0c41752de258b3bbeec,516,83,27,10,9,0,0.35714285714285715,0.8181818181818182,33.2803587962963,4.224170864156846e+21,1.8506393879090456e+21
0x00f57a995e566fa107d36ca5443629c7bee31213,498,3,1,1,1,0,0.5,0.5,0.003587962962962963,480931472366873.1,120232870391509.47
0x00f63722233f5e19010e5daf208472a8f27d304b,500,2,2,0,0,0,0.0,0.0,0.0060416666666666665,2.5392461775594684e+19,0.0
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,501,17,5,3,3,0,0.5,0.75,5.42130787037037,2.075807023713243e+19,1.5367190870500387e+19
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,509,3,2,0,0,0,0.0,0.0,25.82917824074074,8.507761541575513e+21,0.0
0x00f70714e95b8d092546acdc8e52a02d6eedc934,500,1,1,0,0,0,0.0,0.0,0.0,1341674211.5505009,0.0
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,514,3,2,0,0,0,0.0,0.0,41.992337962962964,3.7965222373271536e+20,0.0
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,500,2,0,0,0,0,0.0,0.0,2.513935185185185,0.0,0.0
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,336,229,108,45,27,0,0.41284403669724773,0.5869565217391305,61.860729166666665,1.375205847497637e+19,4.459229011137071e+18
